date,country_code,device_code,app_id,product_id,product_version,one_star_cumulative,two_star_cumulative,three_star_cumulative,four_star_cumulative,five_star_cumulative,total_count_cumulative,average_star_cumulative,favorable_ratings_percentage_cumulative,neutral_ratings_percentage_cumulative,critical_ratings_percentage_cumulative,one_star_public,two_star_public,three_star_public,four_star_public,five_star_public,total_count_public,average_star_public,favorable_ratings_percentage_public,neutral_ratings_percentage_public,critical_ratings_percentage_public,one_star_incremental,two_star_incremental,three_star_incremental,four_star_incremental,five_star_incremental,total_count_incremental,average_star_incremental,favorable_ratings_percentage_incremental,neutral_ratings_percentage_incremental,critical_ratings_percentage_incremental,app_name,product_name,company_name,publisher_name,market_code,category_name
2025-06-15,US,ios-all,1621328561,1621328561,,51750,20899,72817,239665,2892770,3277901,4.800178,0.955622,0.022215,0.022163,51750,20899,72817,239665,2892770,3277901,4.800178,0.955622,0.022215,0.022163,9,8,22,43,435,517,4.715667,0.924565,0.042553,0.032882,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-16,US,ios-all,1621328561,1621328561,,51795,20912,72887,239841,2894683,3280118,4.80015,0.955613,0.022221,0.022166,51795,20912,72887,239841,2894683,3280118,4.80015,0.955613,0.022221,0.022166,45,13,70,176,1913,2217,4.758683,0.942264,0.031574,0.026161,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-17,US,ios-all,1621328561,1621328561,,51824,20921,72935,239990,2896093,3281763,4.800132,0.955609,0.022224,0.022166,51824,20921,72935,239990,2896093,3281763,4.800132,0.955609,0.022224,0.022166,29,9,48,149,1410,1645,4.764134,0.94772,0.029179,0.0231,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-18,US,ios-all,1621328561,1621328561,,51829,20923,72963,240060,2896811,3282586,4.800136,0.95561,0.022227,0.022163,51829,20923,72963,240060,2896811,3282586,4.800136,0.95561,0.022227,0.022163,5,2,28,70,718,823,4.81531,0.957473,0.034022,0.008505,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-19,US,ios-all,1621328561,1621328561,,51865,20932,72997,240185,2898082,3284061,4.800115,0.955606,0.022228,0.022167,51865,20932,72997,240185,2898082,3284061,4.800115,0.955606,0.022228,0.022167,36,9,34,125,1271,1475,4.75322,0.946441,0.023051,0.030508,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-20,US,ios-all,1621328561,1621328561,,51927,20948,73036,240311,2899640,3285862,4.800072,0.955594,0.022227,0.022178,51927,20948,73036,240311,2899640,3285862,4.800072,0.955594,0.022227,0.022178,62,16,39,126,1558,1801,4.722376,0.935036,0.021655,0.043309,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-21,US,ios-all,1621328561,1621328561,,51972,20960,73067,240425,2901111,3287535,4.800055,0.95559,0.022225,0.022184,51972,20960,73067,240425,2901111,3287535,4.800055,0.95559,0.022225,0.022184,45,12,31,114,1471,1673,4.76569,0.9474,0.01853,0.034071,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-22,US,ios-all,1621328561,1621328561,,51984,20966,73104,240528,2902113,3288695,4.800051,0.955589,0.022229,0.022182,51984,20966,73104,240528,2902113,3288695,4.800051,0.955589,0.022229,0.022182,12,6,37,103,1002,1160,4.790517,0.952586,0.031897,0.015517,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-23,US,ios-all,1621328561,1621328561,,52035,20982,73145,240673,2903933,3290768,4.800032,0.955584,0.022227,0.022188,52035,20982,73145,240673,2903933,3290768,4.800032,0.955584,0.022227,0.022188,51,16,41,145,1820,2073,4.768934,0.947902,0.019778,0.03232,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-24,US,ios-all,1621328561,1621328561,,52045,20997,73169,240773,2905057,3292041,4.800038,0.955587,0.022226,0.022187,52045,20997,73169,240773,2905057,3292041,4.800038,0.955587,0.022226,0.022187,10,15,24,100,1124,1273,4.816968,0.961508,0.018853,0.019639,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-25,US,ios-all,1621328561,1621328561,,52067,21006,73197,240864,2905636,3292770,4.800003,0.955578,0.02223,0.022192,52067,21006,73197,240864,2905636,3292770,4.800003,0.955578,0.02223,0.022192,22,9,28,91,579,729,4.640604,0.919067,0.038409,0.042524,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-26,US,ios-all,1621328561,1621328561,,52055,20999,73203,240894,2905850,3293001,4.800025,0.955585,0.02223,0.022185,52055,20999,73203,240894,2905850,3293001,4.800025,0.955585,0.02223,0.022185,-12,-7,6,30,214,231,4.832,0.976,0.024,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-27,US,ios-all,1621328561,1621328561,,52066,20997,73179,240923,2906125,3293290,4.800037,0.955594,0.022221,0.022185,52066,20997,73179,240923,2906125,3293290,4.800037,0.955594,0.022221,0.022185,11,-2,-24,29,275,289,4.768254,0.965079,0.0,0.034921,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-28,US,ios-all,1621328561,1621328561,,52080,21002,73210,241014,2907138,3294444,4.800039,0.955594,0.022222,0.022183,52080,21002,73210,241014,2907138,3294444,4.800039,0.955594,0.022222,0.022183,14,5,31,91,1013,1154,4.805893,0.956672,0.026863,0.016464,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-29,US,ios-all,1621328561,1621328561,,52095,21008,73241,241104,2908151,3295599,4.800039,0.955594,0.022224,0.022182,52095,21008,73241,241104,2908151,3295599,4.800039,0.955594,0.022224,0.022182,15,6,31,90,1013,1155,4.800866,0.954978,0.02684,0.018182,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-06-30,US,ios-all,1621328561,1621328561,,52105,21011,73264,241161,2908952,3296493,4.800048,0.955595,0.022225,0.02218,52105,21011,73264,241161,2908952,3296493,4.800048,0.955595,0.022225,0.02218,10,3,23,57,801,894,4.829978,0.959732,0.025727,0.014541,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-01,US,ios-all,1621328561,1621328561,,52138,21025,73297,241295,2910406,3298161,4.800035,0.955593,0.022224,0.022183,52138,21025,73297,241295,2910406,3298161,4.800035,0.955593,0.022224,0.022183,33,14,33,134,1454,1668,4.775779,0.952038,0.019784,0.028177,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-02,US,ios-all,1621328561,1621328561,,52158,21036,73341,241397,2911595,3299527,4.800026,0.955589,0.022228,0.022183,52158,21036,73341,241397,2911595,3299527,4.800026,0.955589,0.022228,0.022183,20,11,44,102,1189,1366,4.778184,0.945095,0.032211,0.022694,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-03,US,ios-all,1621328561,1621328561,,52172,21042,73360,241469,2912476,3300519,4.800031,0.955591,0.022227,0.022183,52172,21042,73360,241469,2912476,3300519,4.800031,0.955591,0.022227,0.022183,14,6,19,72,881,992,4.814516,0.960685,0.019153,0.020161,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-04,US,ios-all,1621328561,1621328561,,52178,21046,73366,241495,2912859,3300944,4.800034,0.955591,0.022226,0.022183,52178,21046,73366,241495,2912859,3300944,4.800034,0.955591,0.022226,0.022183,6,4,6,26,383,425,4.825882,0.962353,0.014118,0.023529,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-05,US,ios-all,1621328561,1621328561,,52246,21063,73415,241732,2915372,3303828,4.800009,0.95559,0.022221,0.022189,52246,21063,73415,241732,2915372,3303828,4.800009,0.95559,0.022221,0.022189,68,17,49,237,2513,2884,4.771845,0.953537,0.01699,0.029473,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-06,US,ios-all,1621328561,1621328561,,52245,21070,73427,241818,2916179,3304739,4.800026,0.955596,0.022219,0.022185,52245,21070,73427,241818,2916179,3304739,4.800026,0.955596,0.022219,0.022185,-1,7,12,86,807,911,4.85636,0.979167,0.013158,0.007675,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-07,US,ios-all,1621328561,1621328561,,52270,21081,73483,241941,2917587,3306362,4.800013,0.95559,0.022225,0.022185,52270,21081,73483,241941,2917587,3306362,4.800013,0.95559,0.022225,0.022185,25,11,56,123,1408,1623,4.773259,0.943315,0.034504,0.022181,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-08,US,ios-all,1621328561,1621328561,,52294,21087,73519,242031,2918993,3307924,4.800024,0.955591,0.022225,0.022183,52294,21087,73519,242031,2918993,3307924,4.800024,0.955591,0.022225,0.022183,24,6,36,90,1406,1562,4.823303,0.957746,0.023047,0.019206,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-09,US,ios-all,1621328561,1621328561,,52297,21089,73536,242077,2919584,3308583,4.800034,0.955594,0.022226,0.02218,52297,21089,73536,242077,2919584,3308583,4.800034,0.955594,0.022226,0.02218,3,2,17,46,591,659,4.85129,0.966616,0.025797,0.007587,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-10,US,ios-all,1621328561,1621328561,,52339,21101,73571,242219,2921075,3310305,4.800012,0.95559,0.022225,0.022185,52339,21101,73571,242219,2921075,3310305,4.800012,0.95559,0.022225,0.022185,42,12,35,142,1491,1722,4.75842,0.948316,0.020325,0.031359,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-11,US,ios-all,1621328561,1621328561,,52345,21103,73586,242277,2921688,3310999,4.800019,0.955592,0.022225,0.022183,52345,21103,73586,242277,2921688,3310999,4.800019,0.955592,0.022225,0.022183,6,2,15,58,613,694,4.829971,0.966859,0.021614,0.011527,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-12,US,ios-all,1621328561,1621328561,,52375,21104,73627,242382,2923023,3312511,4.800016,0.955591,0.022227,0.022182,52375,21104,73627,242382,2923023,3312511,4.800016,0.955591,0.022227,0.022182,30,1,41,105,1335,1512,4.794974,0.952381,0.027116,0.020503,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-13,US,ios-all,1621328561,1621328561,,52382,21105,73648,242447,2923857,3313439,4.800031,0.955594,0.022227,0.022178,52382,21105,73648,242447,2923857,3313439,4.800031,0.955594,0.022227,0.022178,7,1,21,65,834,928,4.851293,0.96875,0.022629,0.008621,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-14,US,ios-all,1621328561,1621328561,,52409,21117,73681,242568,2925359,3315134,4.800033,0.955595,0.022226,0.022179,52409,21117,73681,242568,2925359,3315134,4.800033,0.955595,0.022226,0.022179,27,12,33,121,1502,1695,4.80472,0.957522,0.019469,0.023009,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-15,US,ios-all,1621328561,1621328561,,52431,21121,73709,242707,2926863,3316831,4.800046,0.955602,0.022223,0.022175,52431,21121,73709,242707,2926863,3316831,4.800046,0.955602,0.022223,0.022175,22,4,28,139,1504,1697,4.826164,0.968179,0.0165,0.015321,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-16,US,ios-all,1621328561,1621328561,,52445,21124,73732,242770,2927518,3317589,4.80004,0.9556,0.022225,0.022175,52445,21124,73732,242770,2927518,3317589,4.80004,0.9556,0.022225,0.022175,14,3,23,63,655,758,4.770449,0.94723,0.030343,0.022427,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-17,US,ios-all,1621328561,1621328561,,52484,21133,73775,242925,2928925,3319242,4.800012,0.955595,0.022226,0.022179,52484,21133,73775,242925,2928925,3319242,4.800012,0.955595,0.022226,0.022179,39,9,43,155,1407,1653,4.743497,0.944949,0.026013,0.029038,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-18,US,ios-all,1621328561,1621328561,,52504,21142,73798,242990,2929870,3320304,4.80001,0.955593,0.022226,0.02218,52504,21142,73798,242990,2929870,3320304,4.80001,0.955593,0.022226,0.02218,20,9,23,65,945,1062,4.794727,0.951036,0.021657,0.027307,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-19,US,ios-all,1621328561,1621328561,,52512,21144,73812,243022,2930338,3320828,4.800012,0.955593,0.022227,0.02218,52512,21144,73812,243022,2930338,3320828,4.800012,0.955593,0.022227,0.02218,8,2,14,32,468,524,4.812977,0.954198,0.026718,0.019084,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-20,US,ios-all,1621328561,1621328561,,52543,21164,73856,243208,2932220,3322991,4.800004,0.955593,0.022226,0.022181,52543,21164,73856,243208,2932220,3322991,4.800004,0.955593,0.022226,0.022181,31,20,44,186,1882,2163,4.788257,0.95608,0.020342,0.023578,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-21,US,ios-all,1621328561,1621328561,,52553,21167,73876,243258,2932905,3323759,4.800009,0.955594,0.022227,0.02218,52553,21167,73876,243258,2932905,3323759,4.800009,0.955594,0.022227,0.02218,10,3,20,50,685,768,4.81901,0.957031,0.026042,0.016927,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-22,US,ios-all,1621328561,1621328561,,52568,21183,73917,243392,2934602,3325662,4.800026,0.955597,0.022226,0.022176,52568,21183,73917,243392,2934602,3325662,4.800026,0.955597,0.022226,0.022176,15,16,41,134,1697,1903,4.829743,0.962165,0.021545,0.01629,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-23,US,ios-all,1621328561,1621328561,,52577,21191,73938,243420,2935051,3326177,4.800018,0.955593,0.022229,0.022178,52577,21191,73938,243420,2935051,3326177,4.800018,0.955593,0.022229,0.022178,9,8,21,28,449,515,4.747573,0.926214,0.040777,0.03301,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-24,US,ios-all,1621328561,1621328561,,52622,21215,74012,243592,2936733,3328174,4.799966,0.955577,0.022238,0.022185,52622,21215,74012,243592,2936733,3328174,4.799966,0.955577,0.022238,0.022185,45,24,74,172,1682,1997,4.71357,0.928393,0.037056,0.034552,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-25,US,ios-all,1621328561,1621328561,,52636,21220,74040,243659,2937651,3329206,4.799969,0.955576,0.02224,0.022184,52636,21220,74040,243659,2937651,3329206,4.799969,0.955576,0.02224,0.022184,14,5,28,67,918,1032,4.812016,0.954457,0.027132,0.018411,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-26,US,ios-all,1621328561,1621328561,,52647,21224,74050,243690,2938005,3329616,4.799962,0.955574,0.02224,0.022186,52647,21224,74050,243690,2938005,3329616,4.799962,0.955574,0.02224,0.022186,11,4,10,31,354,410,4.739024,0.939024,0.02439,0.036585,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-27,US,ios-all,1621328561,1621328561,,52666,21237,74100,243846,2939606,3331455,4.799961,0.955574,0.022243,0.022183,52666,21237,74100,243846,2939606,3331455,4.799961,0.955574,0.022243,0.022183,19,13,50,156,1601,1839,4.79826,0.955411,0.027189,0.017401,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-28,US,ios-all,1621328561,1621328561,,52695,21265,74143,244023,2941020,3333146,4.799924,0.955567,0.022244,0.022189,52695,21265,74143,244023,2941020,3333146,4.799924,0.955567,0.022244,0.022189,29,28,43,177,1414,1691,4.726198,0.940863,0.025429,0.033708,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-29,US,ios-all,1621328561,1621328561,,52718,21283,74189,244127,2942093,3334410,4.799897,0.955557,0.02225,0.022193,52718,21283,74189,244127,2942093,3334410,4.799897,0.955557,0.02225,0.022193,23,18,46,104,1073,1264,4.72943,0.931171,0.036392,0.032437,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-30,US,ios-all,1621328561,1621328561,,52737,21294,74220,244218,2943043,3335512,4.799884,0.955554,0.022251,0.022195,52737,21294,74220,244218,2943043,3335512,4.799884,0.955554,0.022251,0.022195,19,11,31,91,950,1102,4.76225,0.944646,0.028131,0.027223,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-07-31,US,ios-all,1621328561,1621328561,,52743,21307,74256,244303,2944048,3336657,4.799887,0.955553,0.022255,0.022193,52743,21307,74256,244303,2944048,3336657,4.799887,0.955553,0.022255,0.022193,6,13,36,85,1005,1145,4.80786,0.951965,0.031441,0.016594,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-01,US,ios-all,1621328561,1621328561,,52836,21318,74287,244446,2945308,3338195,4.799797,0.955533,0.022254,0.022214,52836,21318,74287,244446,2945308,3338195,4.799797,0.955533,0.022254,0.022214,93,11,31,143,1260,1538,4.603381,0.912224,0.020156,0.06762,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-02,US,ios-all,1621328561,1621328561,,52858,21331,74307,244574,2946519,3339589,4.799792,0.955535,0.02225,0.022215,52858,21331,74307,244574,2946519,3339589,4.799792,0.955535,0.02225,0.022215,22,13,20,128,1211,1394,4.788379,0.960545,0.014347,0.025108,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-03,US,ios-all,1621328561,1621328561,,52865,21338,74335,244673,2947715,3340926,4.799811,0.95554,0.02225,0.02221,52865,21338,74335,244673,2947715,3340926,4.799811,0.95554,0.02225,0.02221,7,7,28,99,1196,1337,4.84742,0.968586,0.020942,0.010471,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-04,US,ios-all,1621328561,1621328561,,52883,21349,74390,244799,2949093,3342514,4.799804,0.955536,0.022256,0.022208,52883,21349,74390,244799,2949093,3342514,4.799804,0.955536,0.022256,0.022208,18,11,55,126,1378,1588,4.785264,0.947103,0.034635,0.018262,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-05,US,ios-all,1621328561,1621328561,,52905,21363,74426,244896,2950128,3343718,4.799787,0.95553,0.022258,0.022211,52905,21363,74426,244896,2950128,3343718,4.799787,0.95553,0.022258,0.022211,22,14,36,97,1035,1204,4.751661,0.940199,0.0299,0.0299,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-06,US,ios-all,1621328561,1621328561,,52923,21377,74445,244972,2950837,3344554,4.799769,0.955526,0.022259,0.022215,52923,21377,74445,244972,2950837,3344554,4.799769,0.955526,0.022259,0.022215,18,14,19,76,709,836,4.727273,0.938995,0.022727,0.038278,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-07,US,ios-all,1621328561,1621328561,,52934,21389,74472,245094,2951835,3345724,4.799762,0.955527,0.022259,0.022214,52934,21389,74472,245094,2951835,3345724,4.799762,0.955527,0.022259,0.022214,11,12,27,122,998,1170,4.781197,0.957265,0.023077,0.019658,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-08,US,ios-all,1621328561,1621328561,,52944,21396,74496,245160,2952547,3346543,4.799759,0.955525,0.022261,0.022214,52944,21396,74496,245160,2952547,3346543,4.799759,0.955525,0.022261,0.022214,10,7,24,66,712,819,4.786325,0.949939,0.029304,0.020757,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-09,US,ios-all,1621328561,1621328561,,52953,21403,74519,245226,2953259,3347360,4.799757,0.955525,0.022262,0.022213,52953,21403,74519,245226,2953259,3347360,4.799757,0.955525,0.022262,0.022213,9,7,23,66,712,817,4.793146,0.952264,0.028152,0.019584,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-10,US,ios-all,1621328561,1621328561,,52984,21416,74582,245423,2955395,3349800,4.799758,0.955525,0.022265,0.02221,52984,21416,74582,245423,2955395,3349800,4.799758,0.955525,0.022265,0.02221,31,13,63,197,2136,2440,4.80082,0.956148,0.02582,0.018033,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-11,US,ios-all,1621328561,1621328561,,52991,21423,74598,245507,2956095,3350614,4.799757,0.955527,0.022264,0.022209,52991,21423,74598,245507,2956095,3350614,4.799757,0.955527,0.022264,0.022209,7,7,16,84,700,814,4.797297,0.963145,0.019656,0.017199,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-12,US,ios-all,1621328561,1621328561,,53012,21430,74631,245604,2957072,3351749,4.799745,0.955524,0.022266,0.02221,53012,21430,74631,245604,2957072,3351749,4.799745,0.955524,0.022266,0.02221,21,7,33,97,977,1135,4.763877,0.946256,0.029075,0.02467,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-13,US,ios-all,1621328561,1621328561,,53034,21437,74664,245701,2958049,3352885,4.799732,0.95552,0.022269,0.022211,53034,21437,74664,245701,2958049,3352885,4.799732,0.95552,0.022269,0.022211,22,7,33,97,977,1136,4.760563,0.945423,0.029049,0.025528,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-14,US,ios-all,1621328561,1621328561,,53058,21451,74712,245830,2959190,3354241,4.799705,0.955513,0.022274,0.022213,53058,21451,74712,245830,2959190,3354241,4.799705,0.955513,0.022274,0.022213,24,14,48,129,1141,1356,4.732301,0.936578,0.035398,0.028024,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-15,US,ios-all,1621328561,1621328561,,53077,21459,74732,245882,2959857,3355007,4.799693,0.955509,0.022275,0.022216,53077,21459,74732,245882,2959857,3355007,4.799693,0.955509,0.022275,0.022216,19,8,20,52,667,766,4.749347,0.938642,0.02611,0.035248,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-16,US,ios-all,1621328561,1621328561,,53095,21472,74776,245988,2960903,3356234,4.799675,0.955503,0.02228,0.022217,53095,21472,74776,245988,2960903,3356234,4.799675,0.955503,0.02228,0.022217,18,13,44,106,1046,1227,4.751426,0.938875,0.03586,0.025265,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-17,US,ios-all,1621328561,1621328561,,53099,21478,74805,246066,2961741,3357189,4.799682,0.955504,0.022282,0.022214,53099,21478,74805,246066,2961741,3357189,4.799682,0.955504,0.022282,0.022214,4,6,29,78,838,955,4.82199,0.959162,0.030366,0.010471,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-18,US,ios-all,1621328561,1621328561,,53128,21486,74838,246165,2962778,3358395,4.799663,0.955499,0.022284,0.022217,53128,21486,74838,246165,2962778,3358395,4.799663,0.955499,0.022284,0.022217,29,8,33,99,1037,1206,4.747098,0.941957,0.027363,0.03068,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-19,US,ios-all,1621328561,1621328561,,53146,21499,74874,246267,2964021,3359807,4.799662,0.955498,0.022285,0.022217,53146,21499,74874,246267,2964021,3359807,4.799662,0.955498,0.022285,0.022217,18,13,36,102,1243,1412,4.798159,0.95255,0.025496,0.021955,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
2025-08-20,US,ios-all,1621328561,1621328561,,53165,21517,74909,246387,2965231,3361209,4.799651,0.955495,0.022286,0.022219,53165,21517,74909,246387,2965231,3361209,4.799651,0.955495,0.022286,0.022219,19,18,35,120,1210,1402,4.771755,0.948645,0.024964,0.026391,MONOPOLY GO!,MONOPOLY GO!,Scopely,"Scopely, Inc.",apple-store,Games
